uuid,person_uuid,school_uuid,started_on,started_on_trust_code,is_completed,completed_on,completed_on_trust_code,degree_type_name,degree_subject,created_at,updated_at1a0a2dec1cb90ad76bd7f3be9654e3b1,0005392e58a37a35a967164722f952b1,63165c7596e3b8d4361badd2d7569952,None,None,None,None,None,None,Management,1392102141,1397993698
8f4fd99aa85ae8f84ac6fa7db18d5390,0005392e58a37a35a967164722f952b1,474b9bf66f9e1c97d49f4e2a101bb304,None,None,None,1992-01-01 00:00:00,4,None,None,1392102141,1434401169
c44260c3b30e22410a1376b5388d9cf0,0005392e58a37a35a967164722f952b1,2013520696eb8be09ac4670b257e532c,None,None,None,None,None,None,Management,1392102141,1397993698
4354eab3be5e3c00dbe9fff958f98f58,000562184e89b55036d938ef08ef0cde,1523bf65a9f8e509d69697fb93ac84f9,None,None,None,None,None,MS,Financial Management,1386049296,1397992301
aa6d6c0f70e9486b35e5a99208a15571,000562184e89b55036d938ef08ef0cde,545ab55319466321a65c556894a17a80,None,None,None,None,None,BS,Economics and Business Administration,1386049296,1397992301
64e957a0bb0183270c21f911dbd669a5,000575b8eac066b12a1603c08c2b9f66,1eab62d215d90db7930f2aa77d4688e1,None,None,None,None,None,Masters,Economics & Finance,1458556640,1458556640
0ca074aaef516bcb347ed714bdb5e0cf,000609f84dee8b88fdab8e506d84dd8a,d8b57c0e9f0f4dcbd207a12a90c64a2d,2010-09-01 00:00:00,7,None,2014-05-30 00:00:00,7,BA,Applied Mathematics,1471386036,1471386036
7030b344d106091f8ed1f20bc3dec9cd,000611b6ffe890dffda10a32b3101c97,9000a4d1c3b60ed05dde987b0b090c50,1993-01-01 00:00:00,4,None,1998-01-01 00:00:00,4,Bachelors,Design Studies,1446324203,1446324203
db130baad0b4104371897c2e00f3f8a1,000611b6ffe890dffda10a32b3101c97,72b465198a0228e2b6c4e2c92c1ebb69,2001-01-01 00:00:00,4,None,2003-01-01 00:00:00,4,M.B.A.,Marketing & Intellectual Property Law,1446324156,1446324156
